name,mos
house_geo_32_col_26.ply,92.2348361
house_geo_32_col_32.ply,89.93803659
house_geo_32_col_38.ply,83.85605946
house_geo_32_col_44.ply,60.82084148
house_geo_32_col_50.ply,28.31897294
house_geo_38_col_26.ply,81.10341129
house_geo_38_col_32.ply,82.85094578
house_geo_38_col_38.ply,79.68404118
house_geo_38_col_44.ply,52.17337422
house_geo_38_col_50.ply,25.57062624
house_geo_44_col_26.ply,61.50579909
house_geo_44_col_32.ply,64.88505391
house_geo_44_col_38.ply,63.12681981
house_geo_44_col_44.ply,47.90977713
house_geo_44_col_50.ply,16.5009565
house_geo_50_col_26.ply,37.45244352
house_geo_50_col_32.ply,36.76077005
house_geo_50_col_38.ply,33.84180963
house_geo_50_col_44.ply,32.2589735
house_geo_50_col_50.ply,15.25649469
litchi_geo_26_col_26.ply,92.98218434
litchi_geo_26_col_32.ply,93.13624992
litchi_geo_26_col_38.ply,89.17895455
litchi_geo_26_col_44.ply,56.66911015
litchi_geo_26_col_50.ply,30.54403914
litchi_geo_32_col_26.ply,91.58295768
litchi_geo_32_col_32.ply,89.97410704
litchi_geo_32_col_38.ply,83.20244082
litchi_geo_32_col_44.ply,59.13853829
litchi_geo_32_col_50.ply,31.64068603
litchi_geo_38_col_26.ply,85.63865457
litchi_geo_38_col_32.ply,85.18595553
litchi_geo_38_col_38.ply,77.54700012
litchi_geo_38_col_44.ply,49.19948552
litchi_geo_38_col_50.ply,30.97987417
litchi_geo_44_col_26.ply,63.65609857
litchi_geo_44_col_32.ply,61.31218857
litchi_geo_44_col_38.ply,66.80431656
litchi_geo_44_col_44.ply,46.43992575
litchi_geo_44_col_50.ply,25.05668561
litchi_geo_50_col_26.ply,45.14803559
litchi_geo_50_col_32.ply,42.48636751
litchi_geo_50_col_38.ply,40.96871112
litchi_geo_50_col_44.ply,32.14833634
litchi_geo_50_col_50.ply,20.22086654
ship_geo_26_col_26.ply,81.03591012
ship_geo_26_col_32.ply,82.46863047
ship_geo_26_col_38.ply,80.05489138
ship_geo_26_col_44.ply,79.04653867
ship_geo_26_col_50.ply,63.23731563
ship_geo_32_col_26.ply,80.69884336
ship_geo_32_col_32.ply,82.19371274
ship_geo_32_col_38.ply,77.293123
ship_geo_32_col_44.ply,68.03987981
ship_geo_32_col_50.ply,60.57968077
ship_geo_38_col_26.ply,69.57767463
ship_geo_38_col_32.ply,72.14706606
ship_geo_38_col_38.ply,61.37845094
ship_geo_38_col_44.ply,61.76673737
ship_geo_38_col_50.ply,53.25120495
ship_geo_44_col_26.ply,44.51664178
ship_geo_44_col_32.ply,45.03456614
ship_geo_44_col_38.ply,40.74432617
ship_geo_44_col_44.ply,38.3380561
ship_geo_44_col_50.ply,38.16617045
ship_geo_50_col_26.ply,24.81581519
ship_geo_50_col_32.ply,30.6737526
ship_geo_50_col_38.ply,29.95712447
ship_geo_50_col_44.ply,23.51214544
ship_geo_50_col_50.ply,27.49962903
statue_geo_26_col_26.ply,81.87947124
statue_geo_26_col_32.ply,84.80426119
statue_geo_26_col_38.ply,79.17327714
statue_geo_26_col_44.ply,71.35117055
statue_geo_26_col_50.ply,41.23831438
statue_geo_32_col_26.ply,76.88372118
statue_geo_32_col_32.ply,78.68848886
statue_geo_32_col_38.ply,80.21596785
statue_geo_32_col_44.ply,69.98510135
statue_geo_32_col_50.ply,41.83336986
statue_geo_38_col_26.ply,54.77981963
statue_geo_38_col_32.ply,54.72991402
statue_geo_38_col_38.ply,55.67033766
statue_geo_38_col_44.ply,52.68969682
statue_geo_38_col_50.ply,34.63512682
statue_geo_44_col_26.ply,39.86744946
statue_geo_44_col_32.ply,41.18727176
statue_geo_44_col_38.ply,38.50552439
statue_geo_44_col_44.ply,30.42103506
statue_geo_44_col_50.ply,20.40827386
statue_geo_50_col_26.ply,28.29287411
statue_geo_50_col_32.ply,29.77626665
statue_geo_50_col_38.ply,26.55386997
statue_geo_50_col_44.ply,17.95693985
statue_geo_50_col_50.ply,16.06830166
stone_geo_26_col_26.ply,87.39980101
stone_geo_26_col_32.ply,90.76325098
stone_geo_26_col_38.ply,85.36191982
stone_geo_26_col_44.ply,59.33388396
stone_geo_26_col_50.ply,26.06648207
stone_geo_32_col_26.ply,83.91543597
stone_geo_32_col_32.ply,89.27857468
stone_geo_32_col_38.ply,82.12279867
stone_geo_32_col_44.ply,55.29178344
stone_geo_32_col_50.ply,27.92869224
stone_geo_38_col_26.ply,85.24639584
stone_geo_38_col_32.ply,83.18281459
stone_geo_38_col_38.ply,78.24095426
stone_geo_38_col_44.ply,54.95606618
stone_geo_38_col_50.ply,20.49342708
stone_geo_44_col_26.ply,75.68447917
stone_geo_44_col_32.ply,66.21376263
stone_geo_44_col_38.ply,63.71046191
stone_geo_44_col_44.ply,49.26667976
stone_geo_44_col_50.ply,24.22292802
stone_geo_50_col_26.ply,46.76619852
stone_geo_50_col_32.ply,48.21502754
stone_geo_50_col_38.ply,42.39640721
stone_geo_50_col_44.ply,33.70748599
stone_geo_50_col_50.ply,15.43421221
tool_box_geo_26_col_26.ply,85.44960598
tool_box_geo_26_col_32.ply,81.78805044
tool_box_geo_26_col_38.ply,69.15978983
tool_box_geo_26_col_44.ply,44.9343366
tool_box_geo_26_col_50.ply,23.30407018
tool_box_geo_32_col_26.ply,82.295473
tool_box_geo_32_col_32.ply,78.11393963
tool_box_geo_32_col_38.ply,64.96890469
tool_box_geo_32_col_44.ply,46.9673475
tool_box_geo_32_col_50.ply,25.23663683
tool_box_geo_38_col_26.ply,81.04672177
tool_box_geo_38_col_32.ply,79.91908349
tool_box_geo_38_col_38.ply,66.02469632
tool_box_geo_38_col_44.ply,43.03233951
tool_box_geo_38_col_50.ply,31.15258987
tool_box_geo_44_col_26.ply,71.74018622
tool_box_geo_44_col_32.ply,70.57745371
tool_box_geo_44_col_38.ply,59.46581344
tool_box_geo_44_col_44.ply,42.4070633
tool_box_geo_44_col_50.ply,20.6574164
tool_box_geo_50_col_26.ply,55.11571052
tool_box_geo_50_col_32.ply,45.00512897
tool_box_geo_50_col_38.ply,41.49849029
tool_box_geo_50_col_44.ply,30.31900484
tool_box_geo_50_col_50.ply,22.78500142
